Directed by	Produced by	Starring	Cinematography	Production company	Distributed by	Release date	Running time	Country	Language	Article text
Charles Chaplin	Mack Sennett	Charles Chaplin     Mabel Normand     Chester Conklin     Mack Swain     Phyllis Allen     Edgar Kennedy     Alice Davenport	Frank D. Williams	Keystone Studios	Mutual Film	October 29, 1914  ( 1914-10-29 )	16 minutes	United States	Silent film  English (Original titles)	Gentlemen of Nerve    is a 1914 American comedy  silent film  directed by  Charles Chaplin   starring Chaplin and  Mabel Normand   and produced by  Mack Sennett  for  Keystone Studios      Mabel and her beau go to an auto race and are joined by Charlie and his friend  As Charlie s friend is attempting to enter the raceway through a hole  the friend gets stuck and a policeman shows up     A reviewer from Bioscope wrote   Charles Chaplin  as the very broke gentleman who is anxious to make love to all the pretty girls assembled to watch some daring motor races  manages to obtain an abundance of humor out of every situation   It is just the type of film that audiences have grown to appreciate with great gusto      Motion Picture News commented    Charlie  Chester and Mabel attend an auto race   Results   As laughable as were ever pictured
